,Procedure,Outcome,Features,Model,Rep,Fold,FPR,TPR,Thresholds
426,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.03877500617436404,0.5852216748768473,0.6522798901506
427,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.03889849345517412,0.5852216748768473,0.6521154339094577
428,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.03889849345517412,0.5866995073891625,0.6516408091836596
429,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0395159298592245,0.5866995073891625,0.650658071576779
430,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0395159298592245,0.587192118226601,0.6506378196083599
431,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.03963941714003458,0.587192118226601,0.6506169481174553
432,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.03963941714003458,0.5876847290640395,0.650610112878087
433,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0400098789824648,0.5876847290640395,0.6502646530663269
434,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0400098789824648,0.5881773399014778,0.6498771642115235
435,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.040380340824895035,0.5881773399014778,0.6492008351997236
436,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.040380340824895035,0.5896551724137931,0.6489998839192241
437,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04050382810570511,0.5896551724137931,0.6489592957579408
438,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04050382810570511,0.5901477832512315,0.6488992654670727
439,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04062731538651519,0.5901477832512315,0.6486094770432548
440,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04062731538651519,0.5921182266009852,0.6484581875776062
441,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.041491726352185725,0.5921182266009852,0.6471603203392511
442,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.041491726352185725,0.5935960591133005,0.646889102087617
443,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0416152136329958,0.5935960591133005,0.6468789970947442
444,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0416152136329958,0.594088669950739,0.6467267381176951
445,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04186218819461596,0.594088669950739,0.6466685936397967
446,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04186218819461596,0.5945812807881773,0.6465471078728564
447,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04198567547542603,0.5945812807881773,0.6464590297676367
448,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04198567547542603,0.5950738916256157,0.6462638961300264
449,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04247962459866634,0.5950738916256157,0.6457009580694008
450,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04247962459866634,0.5960591133004927,0.6456186288105147
451,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.042603111879476414,0.5960591133004927,0.645564984185411
452,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.042603111879476414,0.596551724137931,0.6453716258293172
453,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04297357372190665,0.596551724137931,0.6445621637199715
454,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04297357372190665,0.5970443349753695,0.644360896337658
455,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04334403556433687,0.5970443349753695,0.6439319114738123
456,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04334403556433687,0.5975369458128079,0.6438333821069312
457,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04346752284514695,0.5975369458128079,0.6435748888248025
458,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04346752284514695,0.5980295566502463,0.6433639570524703
459,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04359101012595703,0.5980295566502463,0.6431859825813868
460,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04359101012595703,0.5990147783251232,0.6430256024796812
461,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04408495924919733,0.5990147783251232,0.642923508982915
462,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04408495924919733,0.5995073891625615,0.6429179752190348
463,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.044331933810817487,0.5995073891625615,0.6427156885290858
464,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.044331933810817487,0.6004926108374384,0.6421355345303245
465,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04445542109162756,0.6004926108374384,0.6420843330631311
466,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04445542109162756,0.6024630541871921,0.641773897774106
467,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04457890837243764,0.6024630541871921,0.6417504355927055
468,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04457890837243764,0.6029556650246305,0.6416668201128308
469,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.045443319338108176,0.6029556650246305,0.6407746610299104
470,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.045443319338108176,0.603448275862069,0.6407501855306149
471,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04556680661891825,0.603448275862069,0.6407351021341511
472,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04556680661891825,0.6039408866995074,0.6405984421806195
473,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.045690293899728326,0.6039408866995074,0.6399404141325327
474,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.045690293899728326,0.6044334975369459,0.6396816009336493
475,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.046184243022968634,0.6044334975369459,0.6394067865113293
476,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.046184243022968634,0.6054187192118227,0.6392984312697807
477,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.046554704865398866,0.6054187192118227,0.6383563155151709
478,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.046554704865398866,0.6068965517241379,0.6378793537195918
479,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04692516670782909,0.6068965517241379,0.6377964433329465
480,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04692516670782909,0.6073891625615764,0.6376732974838518
481,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04717214126944925,0.6073891625615764,0.637568112962371
482,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04717214126944925,0.6078817733990147,0.6374027128703079
483,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.047295628550259323,0.6078817733990147,0.6373088110806501
484,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.047295628550259323,0.6093596059113301,0.6370286540652087
485,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0474191158310694,0.6093596059113301,0.6369434117325076
486,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0474191158310694,0.6118226600985222,0.636628127009862
487,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.047913064954309706,0.6118226600985222,0.6363585681924891
488,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.047913064954309706,0.6133004926108374,0.6359173240435633
489,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04803655223511978,0.6133004926108374,0.6357701826271084
490,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04803655223511978,0.6137931034482759,0.6356656096504493
491,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04828352679673994,0.6137931034482759,0.6353144454162607
492,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04828352679673994,0.6147783251231527,0.6349940835759165
493,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04865398863917016,0.6147783251231527,0.6345254479963132
494,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.04865398863917016,0.6162561576354679,0.6339133231137786
495,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.048777475919980245,0.6162561576354679,0.6339007887409307
496,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.048777475919980245,0.6187192118226601,0.6331997609668087
497,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.049271425043220546,0.6187192118226601,0.6330013137705773
498,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.049271425043220546,0.6197044334975369,0.6327712394557314
499,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05001234872808101,0.6197044334975369,0.6324145991617368
500,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05001234872808101,0.6201970443349754,0.6322501123518862
501,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05025932328970116,0.6201970443349754,0.6322258354609628
502,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05025932328970116,0.6206896551724138,0.6322037782310422
503,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05075327241294147,0.6206896551724138,0.6316209829651032
504,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05075327241294147,0.6221674876847291,0.6315474635839339
505,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05087675969375154,0.6221674876847291,0.6314449879535541
506,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05087675969375154,0.6261083743842365,0.6306263804579902
507,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05100024697456162,0.6261083743842365,0.6306122794042566
508,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05100024697456162,0.6275862068965518,0.6303565144504069
509,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0511237342553717,0.6275862068965518,0.6301599657051579
510,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0511237342553717,0.6280788177339901,0.6301552971267398
511,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.051247221536181775,0.6280788177339901,0.6300820158653423
512,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.051247221536181775,0.6295566502463055,0.6298565583699763
513,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05137070881699185,0.6295566502463055,0.6298094476075902
514,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05137070881699185,0.6310344827586207,0.6296280016169332
515,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.051617683378612,0.6310344827586207,0.6294581464463928
516,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.051617683378612,0.6315270935960591,0.6292676345591228
517,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05174117065942208,0.6315270935960591,0.6290592267552528
518,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05174117065942208,0.632512315270936,0.6289698776794314
519,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05211163250185231,0.632512315270936,0.6286918347608349
520,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05211163250185231,0.6334975369458128,0.6286708778689479
521,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05223511978266238,0.6334975369458128,0.6284971130178407
522,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05223511978266238,0.6344827586206897,0.6283725302741511
523,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05309953074833292,0.6344827586206897,0.6275739508563907
524,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05309953074833292,0.6354679802955665,0.6273611623946334
525,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05334650530995307,0.6354679802955665,0.6270289828315578
526,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05334650530995307,0.6364532019704433,0.6268280859623672
527,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05421091627562361,0.6364532019704433,0.6262106595994498
528,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05421091627562361,0.6369458128078818,0.6260634649580543
529,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05433440355643369,0.6369458128078818,0.6260558427422632
530,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05433440355643369,0.6389162561576355,0.6256825400854564
531,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05470486539886392,0.6389162561576355,0.6255616800948041
532,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05470486539886392,0.6394088669950739,0.6255593123455958
533,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.054828352679673995,0.6394088669950739,0.6255058498190749
534,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.054828352679673995,0.6403940886699507,0.6249567457295341
535,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.055075327241294145,0.6403940886699507,0.6243553872382177
536,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.055075327241294145,0.6408866995073892,0.6241733198794801
537,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05544578908372438,0.6408866995073892,0.6236642099321049
538,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05544578908372438,0.6413793103448275,0.6234964611869066
539,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05556927636453445,0.6413793103448275,0.6234385623885349
540,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05556927636453445,0.6423645320197044,0.6233707802648469
541,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.055939738206964684,0.6423645320197044,0.623235059531107
542,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.055939738206964684,0.6428571428571429,0.6232346868641899
543,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05631020004939491,0.6428571428571429,0.6225225103632187
544,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05631020004939491,0.6443349753694582,0.6222302652790709
545,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05655717461101507,0.6443349753694582,0.6220356979855995
546,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05655717461101507,0.6448275862068965,0.6219236557325195
547,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05668066189182514,0.6448275862068965,0.6217320581802047
548,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05668066189182514,0.6458128078817734,0.6213711663565936
549,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.057051123734255374,0.6458128078817734,0.6210938900469698
550,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.057051123734255374,0.6492610837438424,0.6205593798835692
551,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05717461101506545,0.6492610837438424,0.6205146900404428
552,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05717461101506545,0.6497536945812807,0.620409054449807
553,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.057298098295875524,0.6497536945812807,0.6204080617427931
554,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.057298098295875524,0.6502463054187192,0.6203963052263544
555,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0574215855766856,0.6502463054187192,0.6203946770932416
556,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0574215855766856,0.6507389162561577,0.6203573244049921
557,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.057668560138305756,0.6507389162561577,0.6202261011609163
558,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.057668560138305756,0.6527093596059114,0.6197997052644676
559,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05779204741911583,0.6527093596059114,0.6197387328527258
560,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05779204741911583,0.6532019704433497,0.6197033502337594
561,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.058162509261546064,0.6532019704433497,0.619261082461782
562,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.058162509261546064,0.6536945812807882,0.6192234574903533
563,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05828599654235614,0.6536945812807882,0.6190800880809021
564,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05828599654235614,0.6541871921182266,0.6190048886514046
565,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.058656458384786364,0.6541871921182266,0.6187865873300521
566,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.058656458384786364,0.6546798029556651,0.6186254465783702
567,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.058779945665596446,0.6546798029556651,0.6184140297585421
568,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.058779945665596446,0.6551724137931034,0.618401819337555
569,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.059767843912077054,0.6551724137931034,0.6175317207818819
570,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.059767843912077054,0.6561576354679803,0.6171187832258659
571,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.059891331192887136,0.6561576354679803,0.6168790488358826
572,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.059891331192887136,0.6566502463054187,0.6168577951564371
573,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06001481847369721,0.6566502463054187,0.6164968096082447
574,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06001481847369721,0.6571428571428571,0.6164873777929064
575,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06026179303531736,0.6571428571428571,0.6162675805958368
576,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06026179303531736,0.6576354679802956,0.6161671622558705
577,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.060385280316127436,0.6576354679802956,0.6160925853656212
578,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.060385280316127436,0.6596059113300493,0.6154012093494036
579,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06075574215855767,0.6596059113300493,0.6150325363800981
580,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06075574215855767,0.6605911330049261,0.6149198731078848
581,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.061249691281797976,0.6605911330049261,0.6146369398950331
582,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.061249691281797976,0.6610837438423646,0.6146354943358217
583,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06137317856260805,0.6610837438423646,0.6146112589750298
584,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06137317856260805,0.6620689655172414,0.6144070647840502
585,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06174364040503828,0.6620689655172414,0.6140872966562622
586,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06174364040503828,0.6625615763546798,0.614064248681604
587,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06199061496665843,0.6625615763546798,0.6140425310999473
588,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06199061496665843,0.6640394088669951,0.6139249962885432
589,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06211410224746851,0.6640394088669951,0.6135950628209692
590,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06211410224746851,0.6645320197044335,0.6135143678083426
591,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0627315386515189,0.6645320197044335,0.6127341330464018
592,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0627315386515189,0.6650246305418719,0.612646385389202
593,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06297851321313905,0.6650246305418719,0.6125136003141987
594,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06297851321313905,0.6660098522167488,0.6123949620141752
595,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06446036058285996,0.6660098522167488,0.611227369748189
596,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06446036058285996,0.6665024630541871,0.6110136926700057
597,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06458384786367004,0.6665024630541871,0.6109641355368732
598,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06458384786367004,0.6684729064039409,0.6107965625877616
599,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06483082242529019,0.6684729064039409,0.6106742345671915
600,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06483082242529019,0.6694581280788178,0.6102825276349695
601,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06495430970610028,0.6694581280788178,0.610138149917034
602,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06495430970610028,0.6714285714285714,0.6098307434737251
603,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06594220795258088,0.6714285714285714,0.6089337151171144
604,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06594220795258088,0.6719211822660098,0.6089128833810613
605,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06643615707582119,0.6719211822660098,0.6086410713436938
606,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06643615707582119,0.6733990147783251,0.6078457364313091
607,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06668313163744134,0.6733990147783251,0.6077231667717152
608,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06668313163744134,0.6748768472906403,0.6074098440983636
609,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06680661891825142,0.6748768472906403,0.6074094822139112
610,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06680661891825142,0.6768472906403941,0.6066525846138886
611,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06705359347987157,0.6768472906403941,0.6065299137665416
612,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06705359347987157,0.6773399014778325,0.6064291658456624
613,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06767102988392196,0.6773399014778325,0.6054981481218282
614,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06767102988392196,0.6783251231527093,0.6052410006007288
615,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06779451716473203,0.6783251231527093,0.6051789472418067
616,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06779451716473203,0.6788177339901478,0.6050238305769119
617,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06816497900716226,0.6788177339901478,0.6046964291461352
618,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06816497900716226,0.6793103448275862,0.604486873803978
619,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06828846628797233,0.6793103448275862,0.6044675270883474
620,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06828846628797233,0.680295566502463,0.603566725865881
621,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06841195356878242,0.680295566502463,0.6035213027853277
622,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06841195356878242,0.6807881773399015,0.6031866852895555
623,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0685354408495925,0.6807881773399015,0.6031603790966162
624,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0685354408495925,0.6817733990147783,0.6031035679289689
625,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06878241541121265,0.6817733990147783,0.603073579303795
626,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06878241541121265,0.6822660098522167,0.6029293091640002
627,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06915287725364287,0.6822660098522167,0.6027965884315082
628,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06915287725364287,0.6827586206896552,0.6027407470459131
629,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06977031365769326,0.6827586206896552,0.6024855479513239
630,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06977031365769326,0.6832512315270935,0.6024056713235229
631,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06989380093850334,0.6832512315270935,0.6023059201666522
632,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06989380093850334,0.683743842364532,0.6022648823210054
633,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07001728821931341,0.683743842364532,0.602192223496703
634,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07001728821931341,0.6842364532019705,0.6020443224067162
635,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07051123734255371,0.6842364532019705,0.6017452096055056
636,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07051123734255371,0.6857142857142857,0.6014902477404096
637,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07063472462336379,0.6857142857142857,0.6014394032626763
638,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07063472462336379,0.6862068965517242,0.6013930586925812
639,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07100518646579403,0.6862068965517242,0.6012249277799516
640,Decompression,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07100518646579403,0.6866995073891625,0.6012029191108221
